AlgaeBloomReportID,UpdatedOn,CreatedOn,RegionalBoardID,CountyID,Latitude,Longitude,ObservationDate,HasPostedSigns,HasContactWithWater,WaterBodyType,WaterBodyName,WaterBodyManager,RecLandManager,IsIncidentResoloved,IncidentInformation,TypeofSign,OfficialWaterBodyName,BloomLastVerifiedOn,BloomDeterminedBy,ApprovedforPost
1933,2019-05-02 00:00:00,2019-04-04 12:21:09.303000,5,5,38.173998 ,-120.80873,2019-04-02,Yes,Yes,Lake/Reservoir,New Hogan Reservoir,Army Corps,Army Corps,Yes,"06/17/2019 UPDATE: Satellite imagery indicates no cyanobacteria activity above default values. Bloom has fully dissipated and this investigation is closed. Contact the New Hogan Park Manager for information on site conditions: (209) 772-1343.

05/17/2019 UPDATE: Based on satellite imagery, it appears the bloom shut down by May 3 and has remained this way through May 16. Staff will continue to monitor satellite imagery and check in with park staff on site conditions. Water users should follow posted signs until removed. Contact the New Hogan Park Manager for information on site conditions: (209) 772-1343.

04/25/2019 UPDATE: Lab results found low concentrations of Microcystin at two locations within the lake - Observation Point area (1.42 ug/L) and the Wrinkle Cove Day Use Area - Swim Beach/Picnic Areas (1.33 ug/L water and 4.14 ug/L composite mat sample).  These values are above the Recreational Caution Advisory level of 0.8 ug/L.  A Caution advisory is recommended. Practice Healthy Water Habits and heed all posted signs. Contact the New Hogan Park Manager for more information: (209) 772-1343.

04/22/2019 UPDATE: Water Boards staff conducted a field investigation of recreation areas on 04/18/2019.  Staff observed various densities of suspended cyanobacteria in the water column at all locations surveyed (evaluated shoreline areas near recreation access points along north western border).  Water samples submitted to lab on 04/19/2019.  Results will be available next week Thursday. Signs are posted around the recreational areas. Contact the New Hogan Park Manager for more information: (209) 772-1343.

04/09/2019 CYANOBACTERIA BLOOM CONFIRMED - Microscope analysis, site conditions, and satellite imagery have confirmed a cyanobacteria bloom occuring in New Hogan Reservoir.  Bloom is concentrated in main body of the lake near the dam but cyanobacteria are visible in the water column in the upper northern arm of the lake by Wrinkle Cove Day Use and Fiddleneck Recreation Area. Sampling is being coordinated.  General Caution is advised at this time. Pet owners are advised to keep their dogs out of the water and not allow them to drink the lake water.  Army Corps Park Rangers, Calaveras County Environmental Health, Division of Drinking Water Stockton Office and Stockton East Water District have all been notified. Contact the New Hogan Park Manager for more information: (209) 772-1343.

04/04/2019 UNDER INVESTIGATION - The State Water Board's HAB Satellite Analysis Tool identified an increased abundance of cyanobacteria in New Hogan Reservoir (lower southwestern side by dam). Regional Board staff collected surface water grabs at boat launches from Wrinkle Cove Rec Area, Fiddleneck Rec Area, and Acorn Campground Rec Area.  Cyanobacteria (Aphanizomenon, Dolichospermum, and Oscillatoria) were prevalent in the sample. General Caution is advised at this time. Staff notified Army Corps Park Rangers, Calaveras County Environmental Health, and Division of Drinking Water Stockton Office.", None,New Hogan Reservoir,2019-05-17,Observation,True
1934,2019-12-10 00:00:00,2019-04-04 12:41:09.050000,5,5,38.026094 ,-120.75999,2019-04-02,No,Yes,lake/reservoir,Salt Springs Valley Reservoir,Rock Creek Water District,private concierge,Yes,"12/10/2019 UPDATE: No sampling has occurred at this location. Satellite imagery has been obstructed by cloud cover. General caution is advised and water users should avoid any areas that are discolored or areas where it looks like small particles are floating in the water, or areas with a surface film. 

10/9/2019 UPDATE: No sampling has occurred at this location. Satellite imagery still shows an increased abundance of cyanobacteria in portions of the lake. General caution is advised and water users should avoid any areas that are discolored or areas where it looks like small particles are floating in the water, or areas with a surface film. 

06/17/2019 UPDATE: No sampling has occurred at this location. Satellite imagery still shows the presence of cyanobacteria in portions of the lake. General caution is advised, water users should avoid any areas that are discolored or have a surface film.

05/17/2019 UPDATE: No sampling has occurred at this location. Satellite imagery still shows the presence of cyanobacteria in portions of the lake. General caution is advised, water users should avoid any areas that are discolored or have a surface film. 

04/04/2019 - UNDER INVESTIGATION - The State Board HAB Satellite Analysis Tool indicated increased abundance of cyanobacteria in reservoir.  Regional Board staff visited site on March 18 and April 2.  Cyanobacteria such as Aphanizomenon, Woronichinia, Dolichospermum, and Microcystis were observed  in the samples.  General Caution is advised at this time. Regional Board staff notified Calaveras County Environmental Health and Division of Drinking Water.",None,Salt Springs Valley Reservoir,2019-10-09,Observation,True
1935,2019-07-17 00:00:00,2019-04-05 09:38:25.610000,2,1,37.573328 ,-122.00181,2019-04-03,Yes,Yes,Lake,Quarry Lakes,"East Bay Regional Parks
https://www.ebparks.org/activities/features/blue_green_algae_updates.htm",East Bay Regional Parks,No,"The lake was closed in early April. Since then, cyanobacteria bloom is often visible and microcystin toxin has been detected at elevated level (>10 ppb) at swim beach and at boat launch. Be cautious at Shinn Pond where cyanobacteria scum is often visible. See parks website for more current info: https://www.ebparks.org/about/stewardship/water/cyanobacteria_(blue_green_algae)_updates.htm",Closure sign (Danger),Quarry Lakes,2019-11-05,Analytical,True
1937,2019-08-22 00:00:00,2019-04-22 10:14:32.870000,5,20,37.22208  ,-119.98531,2019-04-06,No,No,Reservoir/Lake,H.V. Eastman Lake,Army Corps; H.V. Eastman Park Office (559) 689-3255,Army Corps; H.V. Eastman Park Office (559) 689-3255,Yes,"12/10/2019: No sampling has occurred at the lake. Satellite imagery indicates cyanobacteria index is low across the lake. Water users should exercise healthy habits when recreating, and follow all posted signs. Contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

08/22/2019: UPDATE: Satellite imagery indicates that the bloom has subsided to low levels below what the satellite can see. Water color and clarity appears normal. Water users should be observant of water conditions and watch for any signs of accumulation of material along shoreline areas and follow any posted signs by the U.S. Army Corps.For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

07/19/2019: UPDATE: Satellite imagery indicating continued bloom of cyanobacteria at low to moderate cyanobacteria abundances.  Water users should follow all posted signs. For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

07/01/2019: UPDATE: Water Board staff sampled on June 25 at  the East Boat Ramp 1 in the Codorniz Rec Area and the beach area near the West Boat Ramp 2 in the Chowchilla Day Use Area.  Microcystin was detected at both locations. Codorniz East Boat Ramp 1 was 6.25 ug/L, which is above the WARNING level, and the Chowchilla Day Use Area West Boat Ramp 2 was 5.32 ug/L, which is above the Caution level. These concentrations exceed the recreational advisory levels. For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

06/17/2019: UPDATE: Satellite imagery is still indicating low levels of cyanobacteria across the lake. Water users should exercise caution and follow posted signs. For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

05/17/2019: UPDATE: Satellite imagery is still showing the presence of cyanobacteria. Water users should exercise caution and follow posted signs. For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

05/09/2019: UPDATE: Cyanobacteria identified in water samples. Low concentration of cyanotoxin, microcystin, was found in water samples from the East Boat Ramp 1 in the Codorniz Rec Area (2.57 ppb) and the beach area near the West Boat Ramp 2 in the Chowchilla Day Use Area (1.05 ppb).  These concentrations exceed the recreational Caution advisory level. For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

05/02/2019: Under Investigation - Regional Board staff visited Eastman Lake and collected 2 water samples from each side of the lake at boat launch areas.  Samples were sent to lab on 05/01/19 for cell id and toxin testing for Microcystin and Anatoxin-a. Results forthcoming.  Site conditions looked good during site visit but strong winds from a storm system mixed the water, so cyanobacteria not accumulated near the surface.  For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.

04/22/2019:  Under Investigation - Satellite imagery is indicating increased abundance of cyanobacteria across H.V. Eastman Lake. Water color per Park Manager is a dull green.  A bloom was last observed in December 2018.  No sampling or reconnaissance has occurred yet.  Water Board recommends Caution signs be posted around the lake based on previous cyano history and satellite imagery, as a precaution.  For more information on site conditions, contact the H.V. Eastman  Park Manager's office at (559) 689-3255.",Blue-Green Algae Watch Advisory,H.V. Eastman Lake,2019-08-22,Observation,True
1938,2019-06-17 00:00:00,2019-05-10 10:12:40.643000,5,10,36.994650 ,-119.69180,2019-05-08,No,Yes,Lake/Reservoir,Millerton Lake,USBR,State Parks,Yes,"06/17/2019: UPDATE: Satellite imagery for Millerton Lake is showing no indications of cyanobacteria activity above default values. No advisory is recommended. This investigation is closed. For more information on lake conditions, contact the Millerton Lake State Parks Recreation Office at (559) 822-2332.  

05/17/2019: Investigation - Satellite imagery for Millerton Lake is showing decreased levels of cyanobacteria. No advisory is recommended. Staff will continue to monitor the lake through satellite imagery. For more information on lake conditions, contact the Millerton Lake State Parks Recreation Office at (559) 822-2332.  

05/10/2019: Investigation - Satellite imagery indicated potential for cyanobacteria bloom. Central Valley Water Board (Fresno) staff investigated 5 locations around Millerton Lake. Cyanobacteria was identifed in the water samples but biomass levels were very low. Samples were not tested for toxin. No advisory is recommended. Staff will continue to monitor the lake through satellite imagery. For more information on lake conditions, contact the Millerton Lake State Parks Recreation Office at (559) 822-2332.",None,Millerton Lake,2019-05-17,Observation,True
1939,2020-01-08 00:00:00,2019-05-13 10:08:56.273000,5,24,37.0365   ,-121.0936 ,2019-04-29,Yes,No,Reservoir,San Luis Reservoir Basalt Boat Launch,CA Department of Water Resources,CA State Parks,Yes,"California Department Water Resources conducts cyanobacteria monitoring at the San Luis Reservoir Basalt Boat Launch from May through Oct/Nov. Results listed below. Contact Ryan Endean, DWR Public Information Office, for more information: (916) 653-9712.
TOXIN TESTING RESULTS & ADVISORY RECOMMENDATIONS:
12/23/2019: Microcystin was non-detect. No advisory is recommended. Sampling has ceased for the season.
12/16/2019: Microcystin was non-detect. No advisory is recommended. Testing will continue until two consecutive results of non-detect are completed.
12/09/2019: Microcystin result was 0.31 ug/L. No advisory in place. Testing will continue until two consecutive results of non-detect are completed.
12/03/2019: Microcystin result was 0.49 ug/L. No advisory in place. Testing will continue until two consecutive results of non-detect are completed.
11/25/2019: Toxin testing not completed as concentration of potential toxin producers was low and testing not recommended. No advisory in place. Testing will continue until two consecutive results of non-detect are completed.
11/18/2019: Microcystin result was non-detect. No advisory in place.
11/12/2019: Microcystin result was non-detect. Caution advisory is being removed. DWR will sample next week. If result is still non-detect, then sampling will end for the year.
11/04/2019: Microcystin result was non-detect. Caution is still advised until a second consecutive lab sample comes back at levels below the Caution threshold. Weekly monitoring will continue until toxins are not detected for two consecutive weeks. 
10/29/2019: Microcystin detected at 0.90 ug/L. Recreational health advisory downgraded to Caution. Weekly monitoring will continue until toxins are not detected for two consecutive weeks. 
10/21/2019: Microcystin detected at 0.99 ug/L. Recreational health advisory downgraded to Caution. Weekly monitoring will continue until toxins are not detected for two consecutive weeks. 
10/14/2019: Microcystin detected at 1.21 ug/L. Danger advisory for recreation to remain in place until two consecutive lab results below the Danger advisory level; no water-body-contact activities recommended.
10/07/2019: Microcystin detected at 27.1 ug/L. Danger advisory for recreation; no water-body-contact activities recommended.",None,San Luis Reservoir at Basalt Boat Launch,2019-12-23,Analytical,True
1940,2019-06-17 00:00:00,2019-05-14 14:50:48.703000,5,52,39.82116  ,-122.32896,2019-05-12,Yes,No,Ponds,Black Butte Dam - Borrow Ponds below dam,"USACE, Orland Water Users Association","USACE, Tehama County",No,"06/07/2019 UPDATE: Borrow ponds have both water column cyanobacteria and benthic cyanobacteria present. Samples collected on 05/30/2019 and sent to lab for toxin analyses. No toxins were detected. Users should exercise caution when recreating in this area (follow posted signs, rinse with freshwater after contact with pond water). For more information on site conditions in ponds and Black Butte Lake, contact the USACE Park Ranger office at (530) 865-4781.

05/16/2019: Black Butte Lake Park staff observed cyanobacteria bloom occuring in borrow ponds located below the dam.  US Army Corps blue-green algae watch signs are posted at the borrow ponds entrance and lake facilities. Ponds are hydrologically connected to streambed of Lower Stony Creek. Army Corps staff notified downstream users (Orland Water Users Association, City of Santa Clara Power Station operators and U.S. Bureau of Reclamation) of the situation. Tehama County and Glenn County Public & Environmental Health were contacted too. Contact Black Butte Lake Park Office at (530) 865-4781 for additional information .",USACE Blue-Green Algae Watch Signs,Black Butte Lake Borrow Ponds,2019-05-16,Observation,True
1941,,2019-05-15 13:51:07.867000,7,59,33.503339 ,-115.91459,2018-07-05,Yes,No,,salton sea State Rec Area Boat Launch,"Joint Powers Authority, IID, State Parks Svc",na,No,none observed,CAUTION,Salton Sea State Rec Area boat launch,2018-07-05,yes,True
1943,2019-09-12 00:00:00,2019-05-15 15:53:31.403000,5,24,37.083750 ,-121.05923,2019-04-22,No,No,Reservoir,O'Neill Forebay Boat Launch/North Swim Beach Area,DWR,State Parks,Yes,"California Department Water Resources conducts cyanobacteria monitoring at the O'Neill Forebay Boat Launch & North Swim Beach Area from May through Oct/Nov. Results listed below for each sampling period. Contact the DWR Public Information Office for more information: (916) 653-8743.
TOXIN TESTING RESULTS & ADVISORY RECOMMENDATIONS:
09/03/2019: Non-Detect for microcystin; no advisory. Routine sampling for this location has ended for 2019.
08/27/2019: Non-Detect for microcystin; no advisory
08/19/2019: Non-Detect for microcystin; no advisory
08/12/2019: Non-Detect for microcystin; no advisory
07/29/2019: No potential toxin producers, not tested; no advisory
07/22/2019: Non-Detect; no advisory
07/15/2019: Non-Detect; no advisory 
7/9/2019: No potential toxin producers, not tested; no advisory
06/24/2019: No potential toxin producers, not tested; no advisory
06/10/2019: Non-detect for microcystin; no advisory recommended.
05/29/2019: Not tested because no potential toxin producing cyanobacteria observed in sample; no advisory recommended.
05/20/2019: Not tested because no potential toxin producing cyanobacteria observed in sample; no advisory recommended.",None,O'Neill Forebay at the Boat Launch and North Swim Beach Area,2019-09-03,Analytical,True
1946,2019-05-24 00:00:00,2019-05-16 12:24:46.460000,8,33,33.868943 ,-117.17141,2019-05-08,No,Yes,Reservoir,"Lake Perris, Moreno Swim Beach",Dept. of Water Resources,"CA State Parks
http://www.parks.ca.gov/?page_id=651
(951) 940-5600",No,"The California Department of Water Resources (CA DWR) monitors the State Water Project facilities for cyanobacteria and cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below.For more information, contact Maggie Macias, DWR Information Officer, (916) 653-8743.
RESULTS:
10/22/19:  water sample collected, no cyanobacteria observed, No advisory
8/27/19: water sample collected, no cyanobacteria observed, no advisory
8/20/19: water sample tested, no cyanobacteria present, caution advisory removed
8/5/19: water sample tested, no cyanobacteria present, caution advisory remains posted
7/23/19:surface sample collected, no cyanobacteria observed, no toxins tested. 
7/15/19: surface sample collected, no cyanobacteria observed, no toxins tested. 
7/8/19: surface sample collected, no microcystin detected, no other toxins tested
6/17/19: surface sample collected, no microcystin detected, no other toxins tested
6/13/19: Water testing from 6/3/19 detected decreased concentration of cyanotoxins. Caution signs remain posted.
5/22/19 Update: On 5/13/19, samples were collected at the swim beach and tested positive for microcystins above the Danger advisory level.  The beach has been closed and danger signs have been posted.  DWR released a news release.
On 5/8/19, samples were collected at the swim beach and tested positive for cyanotoxins above the Caution advisory level. State Parks has closed the beach. Additional samples were collected and lab results are pending.",NONE,"Lake Perris, Moreno Swim Beach",2019-08-20,Analytical,True
1947,,2019-05-16 12:31:38.753000,8,13,33.863322 ,-117.18731,2019-05-08,No,Yes,,"Lake Perris, Perris Swim Beach, west of Marina",Dept of water resources,"CA State Parks
http://www.parks.ca.gov/?page_id=651
(951) 940-5600",No,"The California Department of Water Resources (CA DWR) monitors the State Water Project facilities for cyanobacteria and cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact Maggie Macias, DWR Information Officer, (916) 653-8743.
RESULTS:
10/22/19:  water sample collected, no cyanobacteria observed, No advisory
8/27/19: water sample tested, no cyanotoxins detected, no advisory
8/20/19: water sample tested, no cyanobacteria present, caution advisory removed
8/5/19: water sample tested, no cyanobacteria present, caution signs remain posted
7/22/19: surface water sample tested, no toxins tested; caution signs remain posted.
7/15/19: surface water sample tested, no toxins tested; caution signs remain posted.
7/8/19: surface water sample tested, microcystins not detected; Caution signs remain posted. 

6/17/2019: surface sample collected, no microcystin detected, no other toxins tested.

6/11/19: Water testing confirms cyanobacteria HAB and Caution signs remain posted.

On 5/22/19 Dept of Water Resources posting CAUTION signs at the Perris Swim Beach. Routine monitoring will continue at this location.",NONE,"Lake Perris, Perris Swim Beach, west of Marina",2019-08-20,Analytical,True
1948,2019-05-24 00:00:00,2019-05-16 14:55:09.287000,9,37,33.0471611,-117.11790,2019-05-11,No,Yes,,Lake Hodges ,City of San Diego,,Yes,"A confirmed cyanobacteria bloom is occruing at Lake Hodges, located near the dam. On 5/15/19, Regional Water Board staff offered to assist with water sampling at the lake, but the City has a new cyanobacteria monitoring program. 
City of San Diego samples collected for cyanotoxins (various, did not say which ones) resulted in ND. Signs were not posted, and bloom dissipated within weeks.",Caution - Recommended,Lake Hodges,2019-05-16,Observation,True
1949,,2019-05-16 17:44:39.903000,7,59,33.50421  ,-115.91756,2018-07-05,No,No,Inland Lake,Salton sea State Recreation Area,JPA,na,No,none observed,CAUTION,Salton Sea at State Recreation Area,2018-07-05,yes,True
1950,,2019-05-16 17:52:39.783000,7,59,33.345310 ,-115.73031,2018-07-05,No,No,Inland Lake,"Salton Sea at Bombay Beach, Terminus of Ave E",JPA,na,No,none observed,none,Salton Sea at Bombay Beach,2018-07-05,yes,True
1951,,2019-05-16 17:58:38.823000,7,59,33.174609 ,-115.64103,2018-07-05,No,No,Inland lake,"Salton Sea at Obsidian Butte, boat launch",JPA,na,No,none observed,none,Salton Sea at Obsidian Butte,2018-07-05,yes,True
1953,2019-12-05 00:00:00,2019-05-16 18:21:46.283000,7,59,33.397757 ,-116.03724,2018-07-05,No,No,Harbor channel,"Salton Sea at Desert Shores, off Alcapulco Ln, west end of channel",JPA,na,No,"TOXIN TESTING RESULTS AND ADVISORY RECOMMENDATIONS:

10/9/2019: Subaqueous crust covered in green algal mats; no noticeable odors. Water is heavy with dead Corixid, shoreline too. ANALYSIS: microcystin concentration= 0.68 ug/L, saxitoxin concentration= 0.22.

8/30/2018- A low amount of Spirulina sp. Was detected in the sample. Anatoxin-a was detected at 0.32 ug/L.",None,Salton Sea at Desert Shores near Alcapulco Ln,2018-07-05,yes,True
1955,2019-10-02 00:00:00,2019-05-24 11:26:42.660000,2,1,37.896029 ,-122.25034,2019-05-13,Yes,Yes,Lake,Lake Anza,East Bay Regional Park District,East Bay Regional Park District,No,"Lake closed to swimming for the season. Dangerous levels of cyanobacteria toxins persist. 
See parks website for more current info: https://www.ebparks.org/about/stewardship/water/cyanobacteria_(blue_green_algae)_updates.htm",CLOSED,Lake Anza,2019-12-23,Observation and Strip Test,True
1956,2019-07-01 00:00:00,2019-05-24 12:03:07.007000,5,52,39.807452 ,-122.35181,2019-05-12,Yes,Yes,Reservoir,Black Butte Reservoir,"US Army Corps of Engineers
POC: Alicia Unsinn, 916-557-5283, Alicia.S.Unsinn@usace.army.mil",US Army Corps of Engineers,Yes,"07/01/2019 UPDATE: Lake-wide bloom has dissipated. Park Manager reporting water quality and clarity is good, and staff are not witnessing any cyanobacteria in the lake or borrow ponds; No further advisory recommended, but lake users should practice healthy habits (e.g., follow posted signs). For more information on site conditions, contact the Black Butte Lake USACE Park Ranger Office at (530) 865-4781.

06/17/19 UPDATE: Lake-wide bloom appears to be dissipating based on satellite imagery. Recreational users are urged to use caution when recreating in the lake and to practice healthy habits (follow posted signs, rinse off with freshwater after swimming in lake, keep pets out of water and do not let them drink the lake water). For more information on site conditions, contact the Black Butte Lake USACE Park Ranger Office at (530) 865-4781.

UPDATE: Black Butte Lake is undergoing a lake-wide cyanobacteria bloom. On May 30, 2019 state officials sampled 4 sites in Black Butte Lake (Buckhorn Day Use Area, Orland Buttes Boat Ramp area, Eagle Pass Recreation Area, and the bowl near the dam/observation point).  All four sites had cyanobacteria present but no toxin was detected by the lab. Recreational users are urged to use caution when recreating at the lake and to practice healthy habits (follow posted signs, rinse off with freshwater after swimming in lake, keep pets out of water and do not let them drink the lake water).   Borrow ponds also have cyanobacteria present but no toxins detected.  Park management has posted USACE algae watch signs at the lake. For more information on site conditions, contact the Black Butte Lake USACE Park Ranger Office at (530) 865-4781.
 
Visual observations confirmed cyanobacteria bloom in several areas around the lake on 5/12/19. USACE standard bloom watch signs were posted. 
Staff continued visual observations and the bloom appeared to dissapate during rain storms. Water sampling will be conducted on 5/30/19 to inform potential health risk of cyanobacteria bloom.",USACE standard Blue-Green Algae sign,Black Butte Reservoir,2019-06-17,Analytical,True
1957,,2019-05-24 12:15:11.617000,3,44,36.95101  ,-121.76811,2019-05-15,Yes,Yes,,Pinto Lake at boat doc/launch ramp,City of Watsonville,,No,City of Watsonville maintains posting of HAB warning advisory signs year-round at the lake.,WARNING,"Pinto Lake, near boat dock/launch ramp",2019-08-19,Both,True
1958,,2019-05-24 15:32:50.370000,8,13,33.660365 ,-117.35059,2019-04-16,Yes,Yes,,"Lake Elsinore, open water",City of Elsinore,City of Elsinore,No,"8/23/19: Water samples were collected by Regional Water Boards. Lab results detected microcystins at elevated concentration exceeding warning recreational advisory. Posting of advisory signs are being coordinated for this lake-wide bloom
Signs recommend: 
-Stay out of the water until further notice. Do not touch scum in the water or on shore. Avoid contact with the water.
-Do not let pets or other animals drink or go into the water or go near the scum. 
-Do not eat fish or shellfish from this water. 
-Do not use this water for drinking or cooking. 
Boiling or filtering will not make the water safe. 

5/22/19: Confirmed cyanobacteria HAB is occurring lake-wide and caution advisories are posted around the lake. Water sampling was conducted in April at 6 locations and cyanotoxins were at the caution trigger level. Further water sampling is planned in June and coordinated by Regional Water Board staff.",DANGER - Recommended,"Lake Elsinore, open water",2019-08-19,Both,True
1959,,2019-05-24 15:34:36.300000,8,13,33.671406 ,-117.3705 ,2019-04-16,Yes,Yes,,"Lake Elsinore, La Laguna Beach",City of Elsinore,City of Elsinore,No,"8/23/19: Water samples were collected by Regional Water Boards. Lab results detected microcystins at elevated concentration exceeding danger recreational advisory. Posting of advisory signs are being coordinated for this lake-wide bloom
Signs recommend: 
-Stay out of the water until further notice. Do not touch scum in the water or on shore. Avoid contact with the water.
-Do not let pets or other animals drink or go into the water or go near the scum. 
-Do not eat fish or shellfish from this water. 
-Do not use this water for drinking or cooking. 
Boiling or filtering will not make the water safe. 

7/3/19: Regional Water Board staff collected 3 water samples for testing on 6/25/19. Water testing detected microcystins above the caution advisory level. Continued posting of the caution advisory levels is recommended to prevent children and dogs contact with bloom material near the shorelines. 

5/22/19: Confirmed cyanobacteria HAB is occurring lake-wide and caution advisories are posted around the lake. Water sampling was conducted in April at 6 locations and cyanotoxins were at the caution trigger level. Further water sampling is planned in June and coordinated by Regional Water Board staff.",DANGER,"Lake Elsinore, Launch Point (La Laguna Beach)",2019-08-19,Both,True
1960,,2019-05-24 15:36:17.857000,8,13,33.642055 ,-117.34366,2019-04-16,Yes,Yes,,"Lake Elsinore, Perret Park",City of Elsinore,City of Elsinore,No,5/22/19: Confirmed cyanobacteria HAB is occurring lake-wide and caution advisories are posted around the lake. Water sampling was conducted in April at 6 locations and cyanotoxins were at the caution trigger level. Further water sampling is planned in June and coordinated by Regional Water Board staff.,CAUTION,"Lake Elsinore, Perret Park",2019-06-12,Both,True
1961,,2019-05-24 15:37:52.523000,8,13,33.667369 ,-117.33735,2019-04-16,Yes,Yes,,"Lake Elsinore, Elmgrove Beach",City of Elsinore,City of Elsinore,No,"8/23/19: Water samples were collected by Regional Water Boards. Lab results detected microcystins at elevated concentration exceeding danger recreational advisory. Posting of advisory signs are being coordinated for this lake-wide bloom
Signs recommend: 
-Stay out of the water until further notice. Do not touch scum in the water or on shore. Avoid contact with the water.
-Do not let pets or other animals drink or go into the water or go near the scum. 
-Do not eat fish or shellfish from this water. 
-Do not use this water for drinking or cooking. 
Boiling or filtering will not make the water safe. 

5/22/19: Confirmed cyanobacteria HAB is occurring lake-wide and caution advisories are posted around the lake. Water sampling was conducted in April at 6 locations and cyanotoxins were at the caution trigger level. Further water sampling is planned in June and coordinated by Regional Water Board staff.",DANGER,"Lake Elsinore, Elmgrove Beach",2019-08-19,Both,True
1962,,2019-05-24 15:41:26.620000,8,13,33.666448 ,-117.37616,2019-04-16,Yes,Yes,,"Lake Elsinore, Lake Elsinore Marina (west side)",City of Elsinore,City of Elsinore,No,"7/3/19: Regional Water Board staff collected 3 water samples for testing on 6/25/19. Water testing detected microcystins above the caution advisory level. Continued posting of the caution advisory levels is recommended to prevent children and dogs contact with bloom material near the shorelines. 

5/22/19: Confirmed cyanobacteria HAB is occurring lake-wide and caution advisories are posted around the lake. Water sampling was conducted in April at 6 locations and cyanotoxins were at the caution trigger level. Further water sampling is planned in June and being coordinated by Regional Water Board staff.",CAUTION,"Lake Elsinore, Lake Elsinore Marina (west side)",2019-06-25,Both,True
1963,2019-06-04 00:00:00,2019-05-24 15:48:23.947000,9,37,33.124121 ,-117.20708,2019-05-14,Yes,Yes,,"Lake San Marcos, near Lakehouse Hotel",Pino Vitto,Citizens Development Corp,Yes,On 5/14/19 a concerned citizen submitted a HAB inquiry regarding a suspected cyanobacteria bloom and ill wildlife at Lake San Marcos. A cyanobacteria bloom is occuring near the northern end and the lake manager posted a Caution sign as precaution. Further investigation is being coordinated by Regional Water Board staff.,Caution,"Lake San Marcos, near Lakehouse Hotel",2019-05-14,Observation,True
1964,2019-11-19 00:00:00,2019-06-06 14:38:10.420000,4,19,34.523661 ,-118.61119,2019-05-28,No,Yes,Lake,Castaic Lake at Castaic Outlet,Department of Water Resources,Los Angeles County Parks and Recreation,No,"The California Department of Water Resources (CA DWR) monitors the State Water Project facilities for cyanobacteria and cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below. For more information, contact Maggie Macias, DWR Information Officer, (916) 653-8743.
RESULTS:
11/13/2019: End of season samples, non-detect for microcystin. Sampling will resume in 2020. No advisory.

11/8/19: water testing conducted. Caution advisory removed. 
10/28/19: caution advisory continues
10/21/19:  microcystins 4.5 ug/L, Caution
9/23/19: no microcystins detected in water sample, no advisory
9/16/19: water sample collected, microcystins detected 0.55 ug/L, no advisory
8/23/19: water sample collected, microcystins detected, caution advisory.
8/14/19: Toxin results below advisory; no advisory posted as of 8/13/19. 
8/2/19: Microcystins detected, caution advisory continues.
7/30/19: Water sample tested, microcystins concentration 2.36 ug/L; caution advisory
7/15/19:Cyanobacteria bloom visible; water samples tested, microcystins concentration 2.28 ug/L; Caution advisory 
7/12/19: Cyanobacteria bloom visible; water samples tested, microcystins concentration 0.91 ug/L; Caution advisory recommended. DWR is coordinating posting at the lake with the county. Children and dogs should avoid discolored water and algal material near the shoreline.",None,"Castaic Lake, at Castaic Outlet (surface)",2019-09-23,Analytical,True
1967,2019-12-10 00:00:00,2019-06-07 14:58:48.730000,5,4,39.5347138,-121.58750,2019-05-29,No,No,Lake and Reservoir,Lake Oroville Thermalito Forebay Swim Beach,CA Department of Water Resources,CA Department of Water Resources and Butte County,Yes,"The California Department of Water Resources (CA DWR) monitors the State Water Project facilities for cyanobacteria and cyanotoxins.  This is one of the monitoring locations.  Results of the monitoring are listed below.For more information, contact Maggie Macias, DWR Information Officer, (916) 653-8743.
RESULTS:
08/26/2019: Water sample collected; no cyanobacteria detected; no advisory.Water sampling completed for the season.
8/20/19: Water sample collected; no cyanobacteria detected; no advisory.
8/13/19: water sample collected; no cyanobacteria detected; no advisory.
8/5/19: water sample collected; no toxins detected; no advisory.
7/22/19: No cyanobacteria observed; no toxin testing; no advisory.
7/15/19: No cyanobacteria observed; no toxin testing; no advisory.
7/8/19: No cyanobacteria observed; no toxin testing; no advisory.
7/1/19 - no bloom observed; no toxin testing; no advisory.
06/03/19 -no bloom observed; no toxin testing; no advisory.
05/29/19 - no bloom observed; no toxin testing; no advisory.
05/20/19 - no bloom observed; no toxin testing; no advisory.",None,Lake Oroville Thermalito Forebay Swim Beach,2019-08-26,Analytical,True
